id	name	followers	popularity	genres
2nJZffRcm3WDa74FSkYYOb	Vienna Radio Symphony Orchestra	2889	48	['austrian orchestra', 'orchestra', 'radio symphony']
1RI2UMvG49gBryQCpMOlzQ	Craig Knight	2955	26	[]
5nUScDmyGIvoX7ol79YnBQ	Martin Simpson	11196	32	['british folk', 'fingerstyle', 'folk rock', 'traditional british folk']
0gCGZZ1Ibo5QsOnll977PD	KILLY	498497	61	['canadian hip hop', 'canadian trap', 'melodic rap', 'toronto rap', 'trap', 'underground hip hop', 'vapor trap']
5bXcRydEFiSkcqjYlbW7uO	Lists	7261	35	['pop folk']
6TsSBSisvQYCupsHmXe1iK	URCHN	731	52	['lo-fi jazzhop']
2Ske6lxvZGw6STfNeM8Z3B	Peter Carberry and Angelina Carberry and John Blake	277	14	['irish banjo']
7cB6KjTm98hhNE9eeyhcnF	Kamiyada+	74401	57	['aesthetic rap', 'dark trap', 'emo rap', 'scream rap', 'underground hip hop']
2aFoGvJk71iQ8dg5ACSOQu	Lamberto Gardelli	362	39	['opera']
2UMj7NCbuqy1yUZmiSYGjJ	MC Kevin o Chris	2760077	75	['funk 150 bpm', 'funk carioca']
03xgJUfFga1c5R2kS10GRX	DW	661	30	[]
3nWFtj95VONeWmWVpoCXcb	Fabian Müller	158	29	['german classical piano']
3Aut8hgiqZSy2qmJluZMU9	Rosie Carney	43606	59	['indie folk', 'irish singer-songwriter', 'new americana']
7IPFplrxamAhezF49BeCsQ	Wordz	240	35	[]
0ELcJtf6GlKRO4lF27W57K	Sophie Jordan	253	44	['binaural']
4IOhVReVZmK8yRqFgcxDvY	Fabian Farell	3351	52	[]
6YqejfdahJrTfoRRKLsX4F	Michel Corrette	924	25	['baroque', 'galante era']
71vVmHeNgCVSa5SVmfvscU	Saxon	409001	55	['album rock', 'glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'rock']
2ubLClBEuddw29m7QRx4IL	Mel & Tim	8073	37	['chicago soul', 'classic soul', 'memphis soul', 'soul', 'southern soul']
4YjNLeVeRmLimuQeY412jX	Tori & Dean	109	27	['electro swing', 'nu jazz']
5yxIIqWx8F0NfkXpyycTxg	The Inspector Cluzo	16297	36	['french rock', 'rock alternatif francais']
6PLnvS24SZA2hJxI1Sf88o	Heavenly Joy	502	24	[]
7hZPqfKfcyqVgLOQ5vOGk8	Kaspar Mann	14	39	['chill guitar']
3wGGJ9tGwM6K2ZaLH7bLN0	Kim Dae Myeung	1046	46	[]
4VFDBAAO80bu4bTcVJ6M8i	flowerkid	6786	43	['transpop']
52YDbdT312mNbnVxG52i1d	The Gold Magnolias	1439	23	[]
4sVieJlKgpZ2k9ESNS5IdN	Jamule	213058	76	['german hip hop']
3KTzwOzolhFXWqffRkDqgd	Sedgewick	531	7	[]
6IJUNqU4tyQiaVmGAdqFTQ	James Lockhart	25	15	[]
4mRPyvdSBxARQIFeXXM13s	AKASA	32408	56	['desi pop']
6HrqkCpPwHjWrg0YicMnzw	Heff Moraes	361	51	[]
21TinSsF5ytwsfdyz5VSVS	dodie	906654	68	['alt z', 'indie pop', 'pop']
2XG4LWrmKXFA1PqnUsuPj6	Cory Hanson	6029	39	['freak folk', 'garage psych', 'indie folk', 'modern psychedelic folk', 'neo-psychedelic']
7kcK3nZZHSgYrQLdexefpQ	Bits & Noise	93	27	['white noise']
4m1yRHUMhvB8gKAJTjK4kO	Boombox Cartel	188173	59	['bass trap', 'edm', 'electro house', 'electronic trap', 'pop dance', 'vapor twitch']
01QTIT5P1pFP3QnnFSdsJf	Lupe Fiasco	1631155	71	['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']
1kbL7hm9fOpTJovrRQ1tpO	Classical Kids	1510	27	[]
1fAFVmxFjwB872XsEUomIK	Cyantific	25374	42	['dancefloor dnb', 'drum and bass', 'jump up', 'liquid funk']
5pWhQJvszoZVnQASf6KrEt	Margaret Price	2649	28	['classical performance', 'classical soprano', 'opera']
0AsThoR4KZSVktALiNcQwW	Chloe x Halle	1223810	68	['alternative r&b', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
4Hv8naKkLxWrfxkRMPz5bM	Péter Nagy	849	44	['classical piano', 'hungarian classical piano']
0PJmEawyjX5GHTMYmOZSif	Real'ax Melody	117	41	[]
3ghekvbJpcKDGyauENQfzT	Rapposaurus Rex	13	52	[]
6yleOdwl6VVCt4ZBi7khse	The Heavy Hours	1984	26	[]
7ziQkGnAlFkX56IEbFpQKU	D. Sonar	25	31	[]
3Uz6jx81OY2J5K8Z4wmy2P	Camel	261637	50	['album rock', 'art rock', 'canterbury scene', 'flute rock', 'jazz fusion', 'neo-progressive', 'progressive rock', 'symphonic rock']
1Ya4OtvqBuntUzFOSEyYUD	Kaludi Kaludov	27	16	[]
2X9ZzmPwihIKKf2hIFfPyX	Carlo Buti	3293	35	['canzone napoletana', 'vintage italian pop']
1qid89y11TF9zHS8N3FibN	Denez Prigent	17330	43	['breton folk']
4NZBruC8XBoC8lj8kkW05m	Freddie Wadling	18913	41	['classic swedish pop', 'folkmusik', 'swedish jazz', 'visor']
76wDwepIombkHCdm0kas1h	Tawsen	33779	58	['francoton', 'moroccan pop', 'rap belge']
7zWQGs8xfpyDzWJZA9WOXH	ako	1252	30	[]
49RRjdOtssOA73G9NnVeUM	Tristan Prettyman	73607	45	['acoustic pop', 'lilith', 'neo mellow']
1EgV7b93j6hvI1Suiegi74	Dawn Upshaw	6300	37	['classical performance', 'classical soprano', 'opera']
7pnz0G9l89KK5iC6Beevcx	Jiles	358	37	['brockton hip hop']
1PjLk33ZP5fgTFpbgN5kJL	Jaden Berry	154	48	['background jazz']
6Rx1JKzBrSzoKQtmbVmBnM	Hayley Williams	438344	71	['art pop']
5usbqiU7sjvszjWecANDL6	WESTSIDE BOOGIE	208409	61	['underground hip hop']
2bWTIIQP9zaVc55RaMGu7e	Seori	84562	58	['korean r&b']
5MpqGukBLHUlsEb996s3m1	Lack Sho	1	34	[]
3diftVOq7aEIebXKkC34oR	Tlinh	78043	53	['indie viet', 'v-pop', 'vietnamese hip hop']
5DYjSQAZSKcn363QyjYNrG	Celine Hayes	54	48	[]
0tkKwWigaADLYB9HdFCjYo	The Irish Rovers	116837	57	['canadian celtic', 'celtic', 'irish folk', 'irish pub song', 'shanty']
0MulydXXWmaMh1GxLKXtrS	Elijah Ocean	1182	25	['deep new americana', 'roots americana']
5tYE3ViKxF5APISuBhET9y	Evan Brewer	17963	27	['djent', 'instrumental rock']
2WjvvwAX0mdWwq3aFuUdtc	Rebelution	677364	70	['reggae rock']
3DnNQH13SfSOjZDsVEa0ht	Liu	198586	62	['brazilian edm']
63P6hjn73jNbnEFT0gKWKk	Ashley Alisha	630	41	[]
60Fn82pTq3Z4vyJPgBjH77	Cortese	807	30	['ukg revival']
1cHFz6lrt7KAsBV8j2Ny1g	The Blues Brothers	313928	60	['blues', 'blues rock']
7vK6xoR5zT4DypEu0blUku	Sally Dworsky	957	53	['movie tunes']
5rjz63sgMaAUAyBMyCUK5D	Avery Anna	16603	50	['alt z', 'contemporary country']
7abyHm5fBQV0OD8QJn2NOd	Camille Laurent	133	33	[]
0aXIiLmFwCFeRJvKWizsLR	Near Tears	1406	36	[]
2Osj5g9VkHReOlZgfoEQao	estraden	22349	58	['swedish pop']
3kokRE1hfpZub2kjtGaEnQ	K9	352	19	[]
5UefiThiZ352HWMOgZvOhx	Dhafer Youssef	77964	42	['arab folk', 'arabic jazz', 'oud', 'world', 'world fusion']
008wJbpZnkHRPcykr2hUye	Kilfenora Fiddle Ceili Band	337	12	['ceilidh', 'jig and reel']
4b2v3PBjJJCF2BX14lIAsT	Wiwek	77863	47	['bass trap', 'brostep', 'electro house', 'electronic trap', 'moombahton']
2QiW536ikg1NgIkaCvRg8s	Christian Lindquist	887	41	['new age piano']
3b6nzPDLOOeqcBVFZNhlaB	Alicia Nafé	48	14	['classical mezzo-soprano']
6NFRBhq9SmNn1FAiRs9AEf	Amber Van Day	11850	65	['uk pop']
1TMXn6UOBju54PVrfLXx9x	Paolo da Firenze	222	11	['italian renaissance', 'medieval', 'trecento']
7aetQGX0sd3swXqUIWurrE	Liv Sin	12940	32	['melodic metal', 'slayer']
4Tqhn8v9Cws9SRsViQe61U	Roan Ash	32554	44	['south african pop']
7vXDAI8JwjW531ouMGbfcp	TINI	2983341	84	['latin pop', 'pop argentino']
37Lr1lIJy824MQIENRUnZn	Kurt Masur	3655	48	['classical performance', 'orchestral performance']
3JUJlrHmHxgtat8uJSUXjo	Tony Mix	9165	42	['kompa', 'rap kreyol']
6ysQi6NI88X627t2srsWz6	Mott The Hoople	156531	53	['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'pub rock']
1TlTGJuzfnndWJDNxnODzh	Bear Rinehart	852	52	[]
7EVlecngyrLHfQUqFMpwkT	Siedah Garrett	5667	58	[]
5g63iWaMJ2UrkZMkCC8dMi	Lil Tracy	489854	76	['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']
0jiLNfvHXBnL45hznG0dqB	Dancing Minds	121	43	[]
5OJHIYwDJ1TfeaFLYMSqqe	Mae Krell	2795	28	[]
35e9lLLCAkexOFe3m0pK0W	Athena	2609	46	[]
6fhXbgrtC1AffxqI32lPwz	Richard Anthony	31573	45	['chanson', 'ye ye']
0ifuHdhbDgF7ZQ8R49IyKC	Wesley Martin	2	0	[]
4VeyhwBUfsaWMkQ2Ld8QNl	Jack Botts	25051	52	['australian indie folk']
0mdzsyApmam6OqNr4Z3vKQ	Jaden Thompson	4208	49	['uk house']
5PxCTrv3Y1xVACfngpt7D2	Lostboycrow	117920	56	['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop', 'pop edm']
0kmovylAP20DMJhS3BE2CO	Billy Gillies	4007	36	['tech trance']
5dYRE7FLu0ULEu2QfijDH0	Houston Grand Opera Orchestra	51	17	[]
77POcMr56NHorl74QoH1Lj	Koral Banko	1893	39	[]
7snMO6N0CoAKYdO3wJQzHQ	Michael O'Hara	24	18	[]
1kb9YssvADeiGvCUwJzbdT	Rodg	14072	46	['progressive house', 'progressive trance', 'trance', 'uplifting trance']
6AX7MAhb6m7DTPADxdXNNV	Laurent Petitgirard	253	48	['french contemporary classical']
2GyakhIO8twSgCnUFfCzTN	JXL	325	19	['big beat']
6XGJvNG372fPJ2TV2OoN0Z	Classics IV	46505	44	['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'soft rock']
0HgueusJAiyVI6iQPSFquL	Tyresta	157	16	['modular synth']
4Qk0lWGeXydDvfrDufDQ9p	Richie Havens	88305	51	['folk', 'folk rock', 'roots rock']
6V70yeZQCoSR2M3fyW8qiA	Spacey Jane	86688	64	['australian indie rock', 'fremantle indie', 'perth indie']
0ojIbBfm8uH68CpwcwoxGJ	Zoé de Vera	875	42	[]
5rC33RKPQ0QEc6PoL9Ezj4	Bolshoi Theatre Chorus	21	13	[]
3NBrt8JfhJ7ucWdqrsxQbU	Phil Reynolds	196	27	[]
0ueWjtogcQO8bHxAskyxDY	Celia Imrie	94	51	['movie tunes']
6i0KVTOvm96T55mbp742ks	Pennywise	592133	61	['melodic hardcore', 'punk', 'ska punk', 'skate punk', 'socal pop punk']
1NUOfvAhA9AvsF1ISMkgHX	Saosin	346915	57	['metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']
3AA28KZvwAUcZuOKwyblJQ	Gorillaz	7350967	83	['alternative hip hop']
3tmjMu5zfLOTVJ8YX5FDpU	Yasha	10824	55	[]
7DtlawO7T5bsgq81EeHxwh	Sóley	103794	40	['icelandic indie', 'icelandic pop', 'icelandic singer-songwriter']
5RJ60X53PX6NgZCCsYZ91Z	Bridget Cady	45	34	[]
04L3elxyr0XFua2Ek3domW	Sunwoojunga	57983	52	['k-indie', 'korean pop']
6iCB8Oh5qNCfMM6Bjn3bOf	Doul	32419	44	['japanese alternative pop']
56KTGgSkXENl57LeuSR2oQ	Fred Waring & His Pennsylvanians	507	19	['vintage jazz']
1JPy5PsJtkhftfdr6saN2i	Bassnectar	591861	62	['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']
67zR9a98QqWJwpO7wBrGog	Sonny & The Sunsets	36144	47	['bay area indie', 'freak folk', 'garage psych', 'popgaze']
7pK6BN9GZMUosqH5DPKmC7	loyCOY	0	0	[]
0NGAZxHanS9e0iNHpR8f2W	Alok	10380409	85	['electro house', 'pop nacional', 'slap house']
0sNCC6sO8DrdckHySzepEo	Jamie Kent	1315	21	[]
5f8BuxtN9EAt1pn7QdoM80	Peter Eyre	22	4	[]
6kyIFL5I0g0kWOBygAJCbu	Huck	3883	40	[]
513t0jZUP0K98C4h7KHtEb	NONONO	56799	51	['swedish alternative rock', 'swedish indie pop']
6vWMWDRy2Jbshg42p1Iuzg	Larry Verne	364	15	['novelty']
0qE1CyKMJ640Iih6q0yUYN	Donne Robert	52	33	[]
7i4fpNdyHzYPX3TFjEqKll	Devil May Care	3749	34	['german post-hardcore']
0JmfcW7ntKscmNRiLbKEcw	Lazywax	3541	44	[]
7aW0i5ASfG998fHzkNDniL	The Bros. Landreth	20166	38	['canadian folk', 'deep new americana']
3hXPNhCTXeyEnwwrXHpMNC	Kevin Reeves	138	16	[]
0BZ0jp1b95bdcX23MZRU4A	Banoffee	19809	40	['australian pop', 'australian r&b', 'hyperpop']
2gyv1akuIB9fQvXoGSPaJr	Big Freedia	79336	57	['bounce', 'escape room', 'lgbtq+ hip hop', 'new orleans rap', 'trap queen']
4sc52rUX0XMvKa7FK6tofY	Eight To The Bar	1956	23	['swing', 'swing revival']
0iiltWiiNfnJEh1sUL3bWk	Darkbird	719	22	['austin rock']
1dYnXQBvvsneGYJ1USaNHm	Orchestra of the Stanislavski and Nemirovich-Danchenko Music Theatre	0	0	[]
4IR8ZkpbyyKrqsIzchF3NB	Crossfade	663417	60	['alternative metal', 'nu metal', 'post-grunge', 'rap rock']
6VL1YDd4vftDH5vkCbufxG	Lorrèn	2621	39	['pop soul']
59bnSGgBPFGzTZjYQNdKrA	Marianne Schroeder	138	8	['contemporary classical piano']
6SdAlCpKHeAXKmNzvhuhSs	Sultans Of Ping F.C.	8490	31	['irish indie rock']
4C26PDH7q4oJazjcHlSekc	KiFi	767	49	[]
4C6ou9gRAa06qpt5wOOBfB	Bad Cash Quartet	4085	26	['gothenburg indie']
6KjF3fEtJ9XH5e4sRYQIQQ	Jean-Christophe Spinosi	3765	43	['orchestral performance']
2Hu47S3ZSyotehnObs8HK4	Tony Church	10	1	[]
18Bm1xs8qFr9pPiy6GONgu	Peter Mattei	2821	36	['classical baritone']
5CAiy5rDr3LaSoGtJOq6A0	Nanci Griffith	68513	58	['country rock', 'folk', 'folk rock', 'lilith', 'singer-songwriter']
5vmwWgrlwCfHm1P0vdDFbU	Maan	210932	67	['dutch pop', 'dutch rock']
2jqzaZwqBcjh4Yzh8hsHlR	Lovegod	354	20	[]
659fOqEHzm3jL8AeWuOwXO	Beoga	16233	41	['celtic', 'irish dance', 'irish folk', 'irish neo-traditional']
4W8SeWrRZUburGZyp5JwYj	The Spill Canvas	107498	48	['emo', 'neon pop punk', 'pop emo', 'pop punk', 'screamo', 'south dakota indie']
0gKC1xbUjrxNYiPH0AoDp0	François Guye	30	15	[]
54IEEq3pl5ttgQw9Ib9W6N	Csaba Szilvay	3	12	[]
3k5xs8ZMTW9LV35SAY90KR	Bram Stoker	2346	42	['reading']
0G9qoAVEY16XVywzpxP4wP	Lubomyr Melnyk	24401	39	['minimalism', 'post-minimalism']
1am9EW2QubqpkCbg29vu5n	Emily Weisband	7644	43	['alt z', 'nashville singer-songwriter']
5EpRGVPs8i7MKQSCxLLauh	Kadeem Tyrell	6116	37	['uk contemporary r&b']
0XGJ3GUPwslwFJ66yNbHeh	Trash Boat	76977	54	['alternative emo', 'anthem emo', 'modern alternative rock', 'pop punk', 'uk pop punk']
5fUnrD4Bwhct3etEOPID7X	Nate Mercereau	6985	40	['progressive jazz fusion']
3bwrDV53J1QI93OHu3pClk	Alexus Rose	2608	33	['pop r&b']
2TM0qnbJH4QPhGMCdPt7fH	Neck Deep	552176	67	['modern rock', 'pop punk', 'uk pop punk']
46fHMu9KxdQwcGV9xI1L9R	Dro Kenji	37787	62	['sad rap']
0MvupKzpYkQtaadEOoPsHT	Dunham Froebel	44	50	['background piano']
1fVyf1LbeIEE4DUT4dZhHL	Josephine Foster	23433	35	['freak folk', 'indie folk', 'new weird america']
2EUZieXlU07oWuMDi8H3KF	Tant Strul	2594	20	['swedish post-punk', 'swedish punk']
5WXjAq5jNEHfrvZDhEYDDD	imallryt	509	52	[]
21ysNsPzHdqYN2fQ75ZswG	Ted Nugent	832526	61	['acid rock', 'album rock', 'blues rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'metal', 'rock', 'southern rock']
37clSqgC3rfNpZIY0mHDbW	Billy May's Rico Billy May's Rico Mambo OrchestraMambo Orchestra	4	24	[]
4DiPpabfaBSsHYvjlPkazH	DJ Orange Julius	1754	16	['footwork']
2bIxak1AAD8wlDfMLnumUj	Isabela Merced	63469	58	[]
0dalJaAT80lKfkZsC86lnW	Power Glove	59431	52	['cyberpunk', 'dark clubbing', 'synthwave']
4JheQRXWaxbtgRjAphhVof	Guillaume Tourniaire	16	13	[]
2RwV62DIxFGEn8aWO3iaMM	Al Wilson	12072	45	['classic soul', 'motown', 'northern soul']
4WMHJgeJCssiGW3ssUT7eb	Johann Strauss I	20283	43	['classical', 'early romantic era']
4eL5cfgiW145bGZfZY4oSA	Josef och Erika	137	7	[]
7hwWjHjLHvhSDngoe2Pkbe	Scott Grooves	3000	36	['detroit house', 'electro jazz']
299YwUx9tIS10VkkAujnMt	n o r m a l	3650	43	['dominican indie', 'focus beats', 'lo-fi beats']
3kyJLSOihpXaaR1NBK42pd	Madumane	2120	53	[]
2hrWpLNoJcs1EnWSXvB6JI	The Rubens	181156	59	['australian indie', 'australian pop']
4B2VewqXtSfpDdfh3JiNW4	Patrick Hadley	66	6	['british modern classical']
4mJxYf5aa5k5c7MskJRLGA	Kayo Man	2091	29	[]
5lXfVoQxVgC5fpjkVqvNYn	Isaiah Firebrace	49941	55	['australian pop', 'australian talent show']
7nZSFxwhYPg0lT15y8cx6F	Paul Verlaine	606	18	[]
7qXQcvB4gF81BSn3hItDOZ	University Of St. Thomas Symphonic Wind Ensemble	40	1	[]
6n8c8YMCqNbs0veQjYdYga	Albin Loán	3426	45	[]
6VdfJb2OJp9dbZz0t5bedv	FastMoney Goon	3294	59	[]
4QFHHdZkeqmneDQqKIjAN8	Donna Missal	66056	51	['indie poptimism', 'la pop']
29l80PEg44YRkDbCK0U5OB	Richard Kiley	1239	27	['vintage broadway']
32Z7rpzefCIn0GZ8XwzrwX	Footsie	13262	38	['grime']
59ZXbf3WoWxlbCewmyIs2a	Life Is Better Blonde	2867	27	[]
0xeI9Z0Uhs8bYGBRpqq88X	Otis Spann	42705	39	['acoustic blues', 'blues', 'boogie-woogie', 'chicago blues', 'electric blues', 'jazz blues', 'piano blues', 'traditional blues']
4bKniuCGFic42eaNWK34Jq	Shannon Shaw	11851	33	['alternative americana']
3Ia1uaPzflK6WZ218h8V41	Bobby Moore	248	10	['deep northern soul']
7lfdXL6PuTM5iWJNvI7PPV	Coroner	63405	38	['metal', 'old school thrash', 'speed metal', 'swiss metal', 'technical thrash', 'thrash metal']
1NsCBCpJLNQstRoKr4oS0G	Love Antell	5533	23	[]
5gInJ5P5gQnOKPM3SUEVFt	Camera Obscura	148143	49	['indie pop', 'indie rock', 'scottish indie', 'twee pop']
5s27vvC5dAwOxD3ifVORQw	Withered Hand	5136	17	['edinburgh indie', 'scottish indie', 'scottish indie folk', 'scottish singer-songwriter']
5Vdfj3R5juqDpqeTYfVveV	Beverly Sills	6718	27	['classical soprano', 'opera']
1wQoXZDTq0UCJhXffsm7Nh	Davide Squillace	6728	28	['italian techno', 'minimal tech house']
09rD2V564B6VYi5yAnvVVg	Kwamie Liv	32608	44	['danish electropop', 'danish pop']
3pvKfUWJ5sqkjXo4dLUnZu	Preacher Boy	746	21	[]
3PMIDJZdpCViOzn3XZ5Wjt	Mo Beatz	493	21	[]
4JXMuFdX9S0JAecmldc7r0	GUNVA	157	22	[]
08tVNJseE5WyRIxjZA7KCW	Blow	2560	51	['dutch hip hop', 'dutch rap pop']
3gNEIgLeknpwkNViU8WAhg	Oceanvs Orientalis	62625	52	['ethnotronica', 'organic electronic', 'organic house', 'turkish electronic']
7zICaxnDB9ZprDSiFpvbbW	Master P	726581	60	['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']
3oAXW0WYR5lFZdx62Vr8OM	Rudy Boy	49	25	['chill out']
7vjDp4O4hkJGI6VRV5zUWS	Buddy Whittington	3500	23	['power blues-rock', 'texas blues']
6fKiutMtRIcxi4zEau0BuI	Yvette	3917	51	[]
6K4I1MPd7m8IztUdtrF4YU	Samuel T. Herring	8021	68	[]
4uuYNKIR4DjaMJCerKYcCD	Frontback	1677	20	['swedish hard rock']
1Vj1bZDumDGeiyAu3GkGsJ	Kristen Foreman	699	32	[]
7E6r9S8qCRfZVCjF1A8do6	Kes	33014	54	['chutney', 'dancehall', 'melbourne indie', 'soca']
0YJUdunUDA1pTDxJ8AJlyB	Jimmy Webb	8820	34	['singer-songwriter']
08MVPakTEdRJimQNV61NFR	Freedom Williams	601	43	['hip house']
7sZ5ipSoboWdqXkdj6AXHo	ONEW	294103	46	['k-pop']
5wtzhSRB6edfUruFWvLxpL	nøll	4380	41	[]
0YYVUJe2T4XdBza6Y0RA8P	Ameba	5081	48	['focus beats', 'lo-fi beats']
4CDLHTwLCYfttCJ1CkMuua	Jordan Dodson	12	0	[]
6OfL5BNub8miIkKDaHyN8y	Jesús Guridi	459	17	[]
5KAkUAFi7rYidNl4fJ7ufn	Rudey Barnes	474	28	[]
3EsHwqnc7kaHpK8oF27uNM	Frank Ticheli	6228	31	['american contemporary classical', 'concert band']
0IHg6uUuIes2nxFoT0otpr	Rygin King	53638	46	['dancehall']
32bF8EkwKNXBZyEo371paF	Lillie Mae	14526	34	['nashville americana', 'nashville indie', 'nashville singer-songwriter']
057gc1fxmJ2vkctjQJ7Tal	The Buggles	76816	62	['early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']
13Ir7pfxQ5ZkpCHaD2NoX2	Philippa Hanna	10340	40	['uk worship']
1OgLpkhh88FmT6Jyx7eDHY	Garrett.	1927	49	[]
3MCjwjfIor5FkK3h639qkW	Rufus	151479	56	['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']
76M2Ekj8bG8W7X2nbx2CpF	NGHTMRE	404603	68	['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance', 'vapor twitch']
5DWj9QLyCN9dyQydd1P9QG	Peter Criss	45770	33	['glam metal', 'hard rock', 'rock drums']
4bqB6IX2mdl7xJ1FnZwZdn	Contemporaneous	118	4	[]
4UXqAaa6dQYAk18Lv7PEgX	Fall Out Boy	8983480	83	['emo', 'modern rock', 'pop punk']
5PZafDcTuB50FemXUznkWW	White Trash	1079	22	[]
7zK6HEeGdiwmMzRevbIhPx	Itchy Daze	3034	24	['swedish alternative rock']
2oAW1zHwCJo8RT0HPbEXNO	Christopher Tye	916	22	['anglican liturgy', 'early music', 'english renaissance', 'renaissance']
7BGR8y1VZAWK2oR4zD9COr	Protoje	288190	63	['dancehall', 'modern reggae']
06y1hH4hu3rcTUXHJevPCf	Ben Lee	49906	50	['australian alternative rock', 'australian pop', 'australian rock', 'pop rock']
2SIjieAwLcihB5fZ7HfHmD	YELO	1622	26	[]
4JoqKyiPAsXMuc8mkF25Ju	nite swim	874	25	[]
74pbjvGoRN1lgoio4rx04a	Caroline Rhea	1341	19	['canadian comedy', 'comedienne', 'deep comedy']
2qxJFvFYMEDqd7ui6kSAcq	Zedd	5521669	81	['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']
3SFVIUlipGj3RpWCKe9s73	Lox Chatterbox	51454	59	['bass trap', 'traprun']
27xGA3Cv8vhbzRPWPH7xHP	The Dickey Betts Band	8644	24	['modern southern rock', 'southern rock']
1KuSwHYop322UeQutb62tG	Nacole Palmer	5	11	[]
7suLW93RkuQKWb4WTI5F14	Aha Gazelle	61339	54	['christian hip hop', 'christian trap']
6w6OUqDUOPDvEHY85kbJRE	Mickey Mouse	18387	53	['cartoon', "children's music", 'disney', "preschool children's music"]
2DxSpGjhjB1ACnheLMTTqp	UC Santa Cruz Orchestra	5	4	[]
2ncTglxMHKmCzBKckfzOEv	ALEPH	19786	44	['k-indie', 'korean r&b']
2s0UVTXzeFVuHYKKYcJNbk	Colton Rhodes	0	0	[]
2E54rBy4UeaSYijZiWlNpO	daniel hayn	1072	38	[]
7mZEi87Lf4Bxy4XQwIyOEK	Maja Ivarsson	3845	33	[]
05hirnMeVIzCrcUxbrysZU	Hatik	558153	69	['francoton', 'pop urbaine']
1dPl8axUL09mso0myZqPZW	Matt Maher	307681	61	['anthem worship', 'canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']
4t6daUBglCyJx1nkfd9Ujg	Mark Wilde	33	21	[]
1YvGXgPvmPL6Iq3FiTkr5b	Gabriel Sayer	3672	37	[]
4H3kRAUrqpZSAUUXtWm8jt	Julia Hamari	452	24	['classical mezzo-soprano']
0dR988NNn8lrFhXTOxyJfZ	AWA	17177	60	['swedish idol pop']
7ahEpNiwqIG5GJ3NkfHt1L	Joseph Feinstein	1115	51	['meditation']
5Qb7CFfWNE9rlymfrFp5A2	Suicidal Angels	45814	34	['greek metal', 'new wave of thrash metal', 'thrash metal']
0eYsDVXAe2mc4F8QrBLHAq	Lauren Weintraub	54965	49	['alt z']
0zO8yNnw5GQgutcIyXfGBY	ELENA ROSE	8619	45	[]
088AzItIc1cw6IsZWCyLvw	Pijn	5726	26	['british post-rock']
3UOaQwHxcBDlMJm5P34hme	Miller Hawkins	30	30	['calming instrumental']
5OLFOdnwdWsZry0VUo3b2Q	Tony Saunders	1396	34	['deep smooth jazz', 'smooth jazz']
7c7ZeiPKWHf2E1rsf1P4VF	Medina	226335	59	['danish pop']
6eouuqqGggqDlYRV63cgPo	Secondhand Serenade	867822	62	['neo mellow', 'piano rock', 'pixie', 'pop punk', 'pop rock']
2iTriZI6FAZpS5qY53JCcE	John Mcminn	14	2	[]
1qh6ppVtiFTKMyta0NXsjf	Madball	120494	47	['hardcore', 'nyhc', 'straight edge']
4REYezuyf4RjDfw6vW6dLz	Anthony DiLorenzo	67	9	[]
2US2mjK9hW7QGSBNpprlbu	Zack Martino	6916	49	['pop edm']
0QaSiI5TLA4N7mcsdxShDO	Sub Focus	297978	67	['dancefloor dnb', 'drum and bass', 'uk dance', 'uk dnb']
3q1L1RSYyJ61npcxAIZDlm	New World Punx	3755	24	[]
0nCiidE5GgDrc5kWN3NZgZ	Emerson, Lake & Palmer	743264	55	['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']
6ZvBaBl5ozrLIBxBAKpGDt	J. Crum	3289	30	['christian trap']
2PJ06l59DomDd440az768u	Landon Conrath	2991	42	[]
4aAGG2cCHa15MPo795nJ97	Chase Fetti	2101	32	['boom bap', 'new jersey underground rap']
23FScPdydDmc65uFRDD7IG	OH SHE WOONG	24	7	[]
